slammasu	머슬 봄버 / 슬램 마스터 (미국판)	머슬 봄버 / 슬램 마스터 (미국판)	Capcom 
slapbtjp	슬랩 파이트 (일본판, 해적판)	슬랩 파이트 (일본판, 해적판)	해적판 
slapbtuk	슬랩 파이트 (미국판, 해적판)	슬랩 파이트 (미국판, 해적판)	해적판 
slapfigh	슬랩 파이트	슬랩 파이트	Taito 
slapshot	슬랩 샷 (일본판)	슬랩 샷 (일본판)	Taito Corporation 
sliksh17	슬릭 샷 (V1.7)	슬릭 샷 (V1.7)	Grand Products/Incredible Technologies 
slikshot	슬릭 샷 (V2.2)	슬릭 샷 (V2.2)	Grand Products/Incredible Technologies 
slither	슬라이서 (세트 1)	슬라이서 (세트 1)	Century II 
slithera	슬라이서 (세트 2)	슬라이서 (세트 2)	Century II 
slmdunkj	슬램 덩크 (일본판, JAA)	슬램 덩크 (일본판, JAA)	Konami 
slyspy	슬라이 스파이 / 시크릿 에이전트 (미국판 Rev. 3)	슬라이 스파이 / 시크릿 에이전트 (미국판 Rev. 3)	Data East USA 
slyspy2	슬라이 스파이 / 시크릿 에이전트 (미국판 Rev. 2)	슬라이 스파이 / 시크릿 에이전트 (미국판 Rev. 2)	Data East USA 
smashtv	스매시 T.V. (Rev. 8.00)	스매시 T.V. (Rev. 8.00)	Williams 
smashtv4	스매시 T.V. (Rev. 4.00)	스매시 T.V. (Rev. 4.00)	Williams 
smashtv5	스매시 T.V. (Rev. 5.00)	스매시 T.V. (Rev. 5.00)	Williams 
smashtv6	스매시 T.V. (Rev. 6.00)	스매시 T.V. (Rev. 6.00)	Williams 
smbomb	수퍼 머슬 봄버 / 슬램 마스터 2 (일본판 940831)	수퍼 머슬 봄버 / 슬램 마스터 2 (일본판 940831)	Capcom 
smbombr1	수퍼 머슬 봄버 / 슬램 마스터 2 (일본판 940808)	수퍼 머슬 봄버 / 슬램 마스터 2 (일본판 940808)	Capcom 
smgolf	Vs. 스트로크 앤드 매치 골드 (남성판)	Vs. 스트로크 앤드 매치 골드 (남성판)	Nintendo 
smgolfj	Vs. 스트로크 앤드 매치 골드 (남성판) (일본판)	Vs. 스트로크 앤드 매치 골드 (남성판) (일본판)	Nintendo 
smooncrs	수퍼 문 크레스타	수퍼 문 크레스타	Gremlin 
snakepit	스네이크 피트	스네이크 피트	Bally/Sente 
snakjack	스낵스 앤 잭슨	스낵스 앤 잭슨	Bally/Sente 
snapjack	스냅 잭	스냅 잭	Universal 
sngkace	전국 에이스 (일본판)	전국 에이스 (일본판)	Psikyo 
snowbalt	스노우 보드 챔피언쉽 (세트 2)	스노우 보드 챔피언쉽 (세트 2)	Gaelco 
snowboar	스노우 보드 챔피언쉽 (세트1)	스노우 보드 챔피언쉽 (세트1)	Gaelco 
snowbro2	스노우 브라더스 2 - 새로운 요정들	스노우 브라더스 2 - 새로운 요정들	[Toaplan] Hanafram 
snowbro3	스노우 브라더스 3 - 매지컬 어드밴쳐	스노우 브라더스 3 - 매지컬 어드밴쳐	Syrmex 
snowbroa	스노우 브라더스 - 닉 & 탐 (세트 2)	스노우 브라더스 - 닉 & 탐 (세트 2)	Toaplan 
snowbrob	스노우 브라더스 - 닉 & 탐 (세트 3)	스노우 브라더스 - 닉 & 탐 (세트 3)	Toaplan 
snowbroj	스노우 브라더스 - 닉 & 탐 (일본판)	스노우 브라더스 - 닉 & 탐 (일본판)	Toaplan 
snowbros	스노우 브라더스 - 닉 & 탐 (세트 1)	스노우 브라더스 - 닉 & 탐 (세트 1)	Toaplan 
socbrawl	사커 브럴	사커 브럴	SNK 
soccer	아타리 사커	아타리 사커	Atari 
sokonuke	소코누케(そこぬけ) 대전 게임 (일본판)	소코누케(そこぬけ) 대전 게임 (일본판)	Sammy Industries 
solarfox	솔라 폭스	솔라 폭스	Bally Midway 
solarq	솔라 퀘스트	솔라 퀘스트	Cinematronics 
solarwar	솔라 워리어	솔라 워리어	[Technos] Taito (Memetron 라이센스) 
soldamj	솔담 (일본판)	솔담 (일본판)	Jaleco 
soldivid	솔 디바이드 - 더 소드 오브 다크니스	솔 디바이드 - 더 소드 오브 다크니스	Psikyo 
solfight	솔라 파이트 / 오즈마 워즈	솔라 파이트 / 오즈마 워즈	해적판 
solfigtr	솔리터리 파이터 (해외판)	솔리터리 파이터 (해외판)	Taito Corporation Japan 
solomon	솔로몬의 열쇠 (일본판)	솔로몬의 열쇠 (일본판)	Tecmo 
solvalou	솔바로우 (일본판)	솔바로우 (일본판)	Namco 
sonic	소닉 (일본판 Rev.C)	소닉 (일본판 Rev.C)	Sega 
sonicp	소닉 (일본 시험판)	소닉 (일본 시험판)	Sega 
sonicwi	소닉 윙즈 (일본판)	소닉 윙즈 (일본판)	Video System Co. 
sonicwi2	에어로 파이터즈 2 / 소닉 윙즈 2	에어로 파이터즈 2 / 소닉 윙즈 2	Video System Co. 
sonicwi3	에어로 파이터즈 3 / 소닉 윙즈 3	에어로 파이터즈 3 / 소닉 윙즈 3	Video System Co. 
sonofphx	피닉스의 아들	피닉스의 아들	Associated Overseas MFR, Inc 
sonson	손손 / 손오공과 저팔계	손손 / 손오공과 저팔계	Capcom 
sonsonj	손손 / 손오공과 저팔계 (일본판)	손손 / 손오공과 저팔계 (일본판)	Capcom 
sos	SOS	SOS	Namco 
sotsugyo	졸업증서(卒業證書)	졸업증서(卒業證書)	Mitchell Corporation (Atlus 라이센스) 
soukobdx	창고지기 디럭스 (일본판)	창고지기 디럭스 (일본판)	Namco 
spacbatt	스페이스 배틀 / 은하제국의 역습	스페이스 배틀 / 은하제국의 역습	해적판 
spacbeam	스페이스 빔	스페이스 빔	Irem 
spacduel	스페이스 듀얼	스페이스 듀얼	Atari 
spaceat2	스페이스 어택 II	스페이스 어택 II	Zenitone-Microsec Ltd 
spaceatt	스페이스 어택	스페이스 어택	Video Games GMBH 
spacebrd	스페이스 버드 (해적판)	스페이스 버드 (해적판)	해적판 
spacecho	스페이스 에코	스페이스 에코	해적판 
spacedem	스페이스 데몬	스페이스 데몬	Nintendo (Fortrek 라이센스) 
spacedx	스페이스 인베이더 DX (미국판) v2.1	스페이스 인베이더 DX (미국판) v2.1	Taito Corporation 
spacedxj	스페이스 인베이더 DX (일본판) v2.1	스페이스 인베이더 DX (일본판) v2.1	Taito Corporation 
spacedxo	스페이스 인베이더 DX (일본판) v2.0	스페이스 인베이더 DX (일본판) v2.0	Taito Corporation 
spacefb	스페이스 파이어버드 (Nintendo)	스페이스 파이어버드 (Nintendo)	Nintendo 
spacefbb	스페이스 파이어버드 (해적판)	스페이스 파이어버드 (해적판)	해적판 
spacefbg	스페이스 파이어버드 (Gremlin)	스페이스 파이어버드 (Gremlin)	Gremlin 
spacefev	스페이스 피버 (컬러)	스페이스 피버 (컬러)	Nintendo 
spacefrt	스페이스 포트리스	스페이스 포트리스	Century Electronics 
spacegun	스페이스 건 (해외판)	스페이스 건 (해외판)	Taito Corporation Japan 
spaceint	스페이스 인트루더	스페이스 인트루더	Shoei 
spaceinv	스페이스 인베이션	스페이스 인베이션	해적판 
spaceod	스페이스 오딧세이	스페이스 오딧세이	Sega 
spaceph	스페이스 팬텀즈	스페이스 팬텀즈	Zilec Games 
spaceplt	스페이스 파일럿	스페이스 파일럿	해적판 
spaceskr	스페이스 시커	스페이스 시커	Taito Corporation 
spacetrk	스페이스 트렉 (업라이트)	스페이스 트렉 (업라이트)	Sega 
spacewar	스페이스 워즈	스페이스 워즈	Cinematronics 
spacewr3	스페이스 워 파트 3	스페이스 워 파트 3	해적판 
spacezap	스페이스 잽	스페이스 잽	Midway 
spacfura	스페이스 퓨리 (Rev. A)	스페이스 퓨리 (Rev. A)	Sega 
spacfury	스페이스 퓨리 (Rev. C)	스페이스 퓨리 (Rev. C)	Sega 
spang	수퍼 팡 / 퐁핑 월드 (해외판)	수퍼 팡 / 퐁핑 월드 (해외판)	Mitchell 
sparkz	스파크 제트 (시험판)	스파크 제트 (시험판)	Atari Games 
spartanx	스파르탄 엑스 / 이소룡 (일본판)	스파르탄 엑스 / 이소룡 (일본판)	Irem 
spatter	스패터	스패터	Sega 
spbactn	수퍼 핀볼 액션 (일본판)	수퍼 핀볼 액션 (일본판)	Tecmo 
spceking	스페이스 킹	스페이스 킹	Leijac (Konami) 
spcenctr	스페이스 인카운터즈	스페이스 인카운터즈	Midway 
spcewarl	스페이스 워 (Leijac)	스페이스 워 (Leijac)	Leijac (Konami) 
spcewars	스페이스 워 (Sanritsu)	스페이스 워 (Sanritsu)	Sanritsu 
spcforc2	스페이스 포스 (세트 2)	스페이스 포스 (세트 2)	Elcon (해적판?) 
spcforce	스페이스 포스	스페이스 포스	Venture Line 
spcinv95	스페이스 인베이더 '95 - 우주 떨거지들의 공격 (해외판)	스페이스 인베이더 '95 - 우주 떨거지들의 공격 (해외판)	Taito Corporation Japan 
spcinvdj	스페이스 인베이더 DX (일본판 F3 버전)	스페이스 인베이더 DX (일본판 F3 버전)	Taito Corporation 
spcking2	스페이스 킹 2	스페이스 킹 2	Konami 
spclaser	스페이스 레이저 / 스페이스 워	스페이스 레이저 / 스페이스 워	Game Plan, Inc. (Taito) 
spcnv95u	스페이스 인베이더 '95 - 우주 떨거지들의 공격 (미국판)	스페이스 인베이더 '95 - 우주 떨거지들의 공격 (미국판)	Taito America Corporation 
spdball	스피드 볼 (시험판)	스피드 볼 (시험판)	Williams 
spdcoin	스피드 코인 (시험판)	스피드 코인 (시험판)	Stern 
spdodgeb	수퍼 돗지볼 / 열혈고교 돗지볼부 (미국판)	수퍼 돗지볼 / 열혈고교 돗지볼부 (미국판)	Technos 
speakres	스픽 & 레스큐	스픽 & 레스큐	Sun Electronics 
spectar	스펙터 (Rev. 3)	스펙터 (Rev. 3)	Exidy 
spectar1	스펙터 (Rev. 1?)	스펙터 (Rev. 1?)	Exidy 
speedbal	스피드 볼	스피드 볼	Tecfri 
speedfrk	스피드 프릭	스피드 프릭	Vectorbeam 
speedspn	스피드 스핀	스피드 스핀	TCH 
spelnkrj	스필렁커(동굴 탐험가) (일본판)	스필렁커(동굴 탐험가) (일본판)	Irem (라이센스 from Broderbund) 
spelunk2	스필렁커(동굴 탐험가) II - 23개의 열쇠	스필렁커(동굴 탐험가) II	Irem (라이센스 from Broderbund) 
spelunkr	스필렁커(동굴 탐험가)	스필렁커(동굴 탐험가)	Irem (라이센스 from Broderbund) 
spf2t	수퍼 퍼즐 파이터 2 터보 (미국판 960620)	수퍼 퍼즐 파이터 2 터보 (미국판 960620)	Capcom 
spf2xj	수퍼 퍼즐 파이터 2 X (일본판 960531)	수퍼 퍼즐 파이터 2 X (일본판 960531)	Capcom 
spiders	스파이더스 (세트 1)	스파이더스 (세트 1)	Sigma Ent. Inc. 
spiders2	스파이더스 (세트 2)	스파이더스 (세트 2)	Sigma Ent. Inc. 
spidey	스파이더 맨 (미국판)	스파이더 맨 (미국판)	Sega 
spideyj	스파이더 맨 (일본판)	스파이더 맨 (일본판)	Sega 
spiero	수퍼 피에로 (일본판)	수퍼 피에로 (일본판)	Universal 
spiker	스파이커	스파이커	Bally/Sente 
spinlbrj	스파이널 브레이커즈 (일본판)	스파이널 브레이커즈 (일본판)	V-System Co. 
spinlbrk	스파이널 브레이커즈 (해외판)	스파이널 브레이커즈 (해외판)	V-System Co. 
spinlbru	스파이널 브레이커즈 (미국판)	스파이널 브레이커즈 (미국판)	V-System Co. 
spinmast	스핀 마스터 / 미라클 어드벤쳐	스핀 마스터 / 미라클 어드벤쳐	Data East Corporation 
splash	스플래쉬!	스플래쉬!	Gaelco 
splat	스플래트!	스플래트!	Williams 
splatter	스플래터 하우스 (일본판)	스플래터 하우스 (일본판)	Namco 
splndrbt	스플렌더 블래스트	스플렌더 블래스트	Alpha Denshi Co. 
spnchotj	수퍼 펀치 아웃!! (일본판)	수퍼 펀치 아웃!! (일본판)	Nintendo 
spnchout	수퍼 펀치 아웃!!	수퍼 펀치 아웃!!	Nintendo 
spool3	수퍼 풀 III (해외판?)	수퍼 풀 III (해외판?)	Data East Corporation 
spool3i	수퍼 풀 III (I-Vics)	수퍼 풀 III (I-Vics)	Data East Corporation (I-Vics 라이센스) 
sprcros2	수퍼 크로스 2 (일본판)	수퍼 크로스 2 (일본판)	GM Shoji 
springer	스프링거	스프링거	Orca 
sprint1	스프린트 1	스프린트 1	Atari 
sprint2	스프린트 2	스프린트 2	Atari 
sprtmtch	스포츠 매치 / 드래곤 펀치	스포츠 매치 / 드래곤 펀치	Log+Dynax (Fabtek 라이센스) 
sptrekct	스페이스 트렉 (칵테일)	스페이스 트렉 (칵테일)	Sega 
spy	S.P.Y. - 스페셜 프로젝트 Y (해외판, N)	S.P.Y. - 스페셜 프로젝트 Y (해외판, N)	Konami 
spyhnt2a	스파이 헌터 2 (Rev. 1)	스파이 헌터 2 (Rev. 1)	Bally Midway 
spyhunt	스파이 헌터	스파이 헌터	Bally Midway 
spyhunt2	스파이 헌터 2 (Rev. 2)	스파이 헌터 2 (Rev. 2)	Bally Midway 
spyu	S.P.Y. - 스페셜 프로젝트 Y (미국판, M)	S.P.Y. - 스페셜 프로젝트 Y (미국판, M)	Konami 
sqbert	패스터, 하더, 모어 챌린징 큐 버트 (시험판)	패스터, 하더, 모어 챌린징 큐 버트 (시험판)	Mylstar 
sqixbl	수퍼 퀵스 (해적판)	수퍼 퀵스 (해적판)	해적판 
srdarwin	수퍼 리얼 다윈 (해외판)	수퍼 리얼 다윈 (해외판)	Data East Corporation 
srdarwnj	수퍼 리얼 다윈 (일본판)	수퍼 리얼 다윈 (일본판)	Data East Corporation 
srdmissn	S.R.D. 미션	S.R.D. 미션	Taito Corporation 
srmp2	수퍼 리얼 마작 파트 2 (일본판)	수퍼 리얼 마작 파트 2 (일본판)	Seta 
srmp3	수퍼 리얼 마작 파트 3 (일본판)	수퍼 리얼 마작 파트 3 (일본판)	Seta 
srmp4	수퍼 리얼 마작 PIV (일본판)	수퍼 리얼 마작 PIV (일본판)	Seta 
srmp7	수퍼 리얼 마작 P7 (일본판)	수퍼 리얼 마작 P7 (일본판)	Seta 
srumbler	더 스피드 럼블러 / 러쉬 & 크래쉬 (세트 1)	더 스피드 럼블러 / 러쉬 & 크래쉬 (세트 1)	Capcom 
srumblr2	더 스피드 럼블러 / 러쉬 & 크래쉬 (세트 2)	더 스피드 럼블러 / 러쉬 & 크래쉬 (세트 2)	Capcom 
ssanchan	산린 산 찬 (일본판)	라산린 산 찬 (일본판)	Sega 
sscandal	청춘 스캔들 (일본판)	청춘 스캔들 (일본판)	Coreland/Sega 
ssf2	수퍼 스트리트 파이터 2: 새로운 도전자 (해외판 930911)	수퍼 스트리트 파이터 2: 새로운 도전자 (해외판 930911)	Capcom 
ssf2a	수퍼 스트리트 파이터 2: 새로운 도전자 (아시아판 931005)	수퍼 스트리트 파이터 2: 새로운 도전자 (아시아판 931005)	Capcom 
ssf2ar1	수퍼 스트리트 파이터 2: 새로운 도전자 (아시아판 930914)	수퍼 스트리트 파이터 2: 새로운 도전자 (아시아판 930914)	Capcom 
ssf2j	수퍼 스트리트 파이터 2: 새로운 도전자 (일본판 931005)	수퍼 스트리트 파이터 2: 새로운 도전자 (일본판 931005)	Capcom 
ssf2jr1	수퍼 스트리트 파이터 2: 새로운 도전자 (일본판 930911)	수퍼 스트리트 파이터 2: 새로운 도전자 (일본판 930911)	Capcom 
ssf2jr2	수퍼 스트리트 파이터 2: 새로운 도전자 (일본판 930910)	수퍼 스트리트 파이터 2: 새로운 도전자 (일본판 930910)	Capcom 
ssf2t	수퍼 스트리트 파이터 2 터보 (해외판 940223)	수퍼 스트리트 파이터 2 터보 (해외판 940223)	Capcom 
ssf2ta	수퍼 스트리트 파이터 2 터보 (아시아판 940223)	수퍼 스트리트 파이터 2 터보 (아시아판 940223)	Capcom 
ssf2tb	수퍼 스트리트 파이터 2: 더 토너먼트 배틀 (해외판 931119)	수퍼 스트리트 파이터 2: 더 토너먼트 배틀 (해외판 931119)	Capcom 
ssf2tbj	수퍼 스트리트 파이터 2: 더 토너먼트 배틀 (일본판 930910)	수퍼 스트리트 파이터 2: 더 토너먼트 배틀 (일본판 930910)	Capcom 
ssf2tu	수퍼 스트리트 파이터 2 터보 (미국판 940223)	수퍼 스트리트 파이터 2 터보 (미국판 940223)	Capcom 
ssf2u	수퍼 스트리트 파이터 2: 새로운 도전자 (미국판 930911)	수퍼 스트리트 파이터 2: 새로운 도전자 (미국판 930911)	Capcom
ssf2xj	수퍼 스트리트 파이터 2 X: 그랜드 마스터 챌린지 (일본판 940223)	수퍼 스트리트 파이터 2 X: 그랜드 마스터 챌린지 (일본판 940223)	Capcom 
sshangha	수퍼 상하이 드래곤의 눈 (일본판)	수퍼 상하이 드래곤의 눈 (일본판)	Hot-B 
sshanghb	수퍼 상하이 드래곤의 눈 (해외판, 해적판)	수퍼 상하이 드래곤의 눈 (해외판, 해적판)	해적판 
sshooter	샤프 슈터 (Rev. 1.7)	샤프 슈터 (Rev. 1.7)	P&P Marketing 
ssi	수퍼 스페이스 인베이더 '91 (해외판)	수퍼 스페이스 인베이더 '91 (해외판)	Taito Corporation Japan 
ssideki	득점왕 ~ 수퍼 사이드킥	득점왕 1	SNK 
ssideki2	득점왕 2 ~ 리얼 파이트 풋볼 / 수퍼 사이드킥 2	득점왕 2	SNK 
ssideki3	득점왕 3 ~ 영광의 도전 / 수퍼 사이드킥 3	득점왕 3	SNK 
ssideki4	득점왕 4 ~ 불꽃의 리베로 / 얼티밋 11	득점왕 4	SNK 
sslam	수퍼 슬램	수퍼 슬램	Playmark 
ssmissin	S.S. 미션	S.S. 미션	Comad 
ssozumo	출세 대스모(出世大相撲) (일본판)	출세 대스모(出世大相撲) (일본판)	Technos 
sspacat2	스페이스 어택 (upright, 구버전)	스페이스 어택 (upright, 구버전)	Sega 
sspacatc	스페이스 어택 (칵테일)	스페이스 어택 (칵테일)	Sega 
sspaceat	스페이스 어택 (업라이트)	스페이스 어택 (업라이트)	Sega 
ssprint	수퍼 스프린트	수퍼 스프린트	Atari Games 
ssrdrabd	선셋 라이더스 (아시아판 2인용 ver. ABD)	선셋 라이더스 (아시아판 2인용 ver. ABD)	Konami 
ssrdrebc	선셋 라이더스 (해외판 2인용 ver. EBC)	선셋 라이더스 (해외판 2인용 ver. EBC)	Konami 
ssrdrebd	선셋 라이더스 (해외판 2인용 ver. EBD)	선셋 라이더스 (해외판 2인용 ver. EBD)	Konami 
ssrdrjbd	선셋 라이더스 (일본판 2인용 ver. JBD)	선셋 라이더스 (일본판 2인용 ver. JBD)	Konami 
ssrdruac	선셋 라이더스 (미국판 4인용 ver. UAC)	선셋 라이더스 (미국판 4인용 ver. UAC)	Konami 
ssrdrubc	선셋 라이더스 (미국판 2인용 ver. UBC)	선셋 라이더스 (미국판 2인용 ver. UBC)	Konami 
ssrdruda	선셋 라이더스 (미국판 4인용 ver. UDA)	선셋 라이더스 (미국판 4인용 ver. UDA)	Konami 
ssriders	선셋 라이더스 (해외판 4인용 ver. EAC)	선셋 라이더스 (해외판 4인용 ver. EAC)	Konami 
sstingry	수퍼 스팅레이	수퍼 스팅레이	Alpha Denshi Co. 
sstrangr	스페이스 스트레인저	스페이스 스트레인저	Yachiyo Electronics, Ltd. 
sstrngr2	스페이스 스트레인저 2	스페이스 스트레인저 2	Yachiyo Electronics, Ltd. 
stactics	스페이스 택틱스	스페이스 택틱스	Sega 
stadhero	스타디움 히어로 (일본판)	스타디움 히어로 (일본판)	Data East Corporation 
stagger1	스태거 I (일본판)	스태거 I (일본판)	Afega 
stakwin	스테이크 위너 ~ GI 완전제패의 길	스테이크 위너 1	Saurus 
stakwin2	스테이크 위너 2	스테이크 위너 2	Saurus 
starblad	스타 블레이드	스타 블레이드	Namco 
starcas	스타 캐슬 (버전 3)	스타 캐슬 (버전 3)	Cinematronics 
starcas1	스타 캐슬 (구버전)	스타 캐슬 (구버전)	Cinematronics 
starcase	스타 캐슬 (Mottoeis)	스타 캐슬 (Mottoeis)	Cinematronics (Mottoeis 라이센스) 
starcasp	스타 캐슬 (시험판)	스타 캐슬 (시험판)	Cinematronics 
starcrus	스타 크루저	스타 크루저	Ramtek 
starfira	스타 파이어 (세트 2)	스타 파이어 (세트 2)	Exidy 
starfire	스타 파이어 (세트 1)	스타 파이어 (세트 1)	Exidy 
starforc	스타 포스	스타 포스	Tehkan 
starfore	스타 포스 (암호화)	스타 포스 (암호화)	Tehkan 
stargate	스타 게이트	스타 게이트	Williams 
stargrds	스타 가드	스타 가드	Bally Midway 
starhawk	스타 호크	스타 호크	Cinematronics 
starjack	스타 잭커 (Sega)	스타 잭커 (Sega)	Sega 
starjacs	스타 잭커 (스턴)	스타 잭커 (스턴)	Stern 
starlstr	Vs. 스타 루스터	Vs. 스타 루스터	Namco 
starshp1	스타 쉽 1	스타 쉽 1	Atari 
starshpp	스타 쉽 1 (시험판?)	스타 쉽 1(시험판?)	Atari 
startrek	스타 트랙	스타 트랙	Sega 
starw	스타 워즈	스타 워즈	해적판 
starwar1	스타 워즈 (Rev. 1)	스타 워즈 (Rev. 1)	Atari 
starwars	스타 워즈 (Rev. 2)	스타 워즈 (Rev. 2)	Atari 
statriv2	트라이브 투 (Status)	트라이브 투 (Status)	Status Games 
stdragon	세인트 드래곤 / 천성룡(天聖龍)	세인트 드래곤 / 천성룡(天聖龍)	Jaleco 
steeltal	스틸 탈론즈	스틸 탈론즈	Atari Games 
steeltap	스틸 탈론즈 (시험판)	스틸 탈론즈(시험판)	Atari Games 
stellcas	스텔라 캐슬 (Elettronolo)	스텔라 캐슬 (Elettronolo)	해적판 
stfight	스트리트 파이트 / 엠파이어 시티: 1931 (독일판)	스트리트 파이트 / 엠파이어 시티: 1931 (독일판)	Seibu Kaihatsu 
stg	스트라이크 건너 S.T.G	스트라이크 건너 S.T.G	Athena/Tecmo 
stinger	스팅거	스팅거	Seibu Denshi 
stinger2	스팅거 (시험판?)	스팅거 (시험판?)	Seibu Denshi 
stkclmns	스택 칼럼스 (일본판)	스택 칼럼스 (일본판)	Sega 
stlforce	스틸 포스	스틸 포스	Electronic Devices (이탈리아)/Ecogames S.L. (스페인) 
stmblade	스톰 블레이드 (미국판)	스톰 블레이드 (미국판)	Visco 
stocker	스토커	스토커	Bally/Sente 
stoffy	수퍼 토피	수퍼 토피	Midas (Unico 라이센스) 
stompin	스톰핀'	스톰핀'	Bally/Sente 
stoneage	스톤 에이지 / 죠 & 맥	스톤 에이지 / 죠 & 맥	해적판 
stoneba2	스톤 볼 (2 플레이어)	스톤 볼 (2 플레이어)	Art & Magic 
stonebal	스톤 볼 (4 플레이어)	스톤 볼 (4 플레이어)	Art & Magic 
storming	스토밍 파티 / 육해공 - 최전선 -	스토밍 파티 / 육해공 - 최전선 -	Taito 
strahl	강철요새 슈트랄 (일본판, 세트 1)	강철요새 슈트랄 (일본판, 세트 1)	UPL 
strahla	강철요새 슈트랄 (일본판, 세트 2)	강철요새 슈트랄 (일본판, 세트 2)	UPL 
stratab	스트라타 볼링 (V3)	스트라타 볼링 (V3)	Strata/Incredible Technologies 
stratab1	스트라타 볼링 (V1)	스트라타 볼링 (V1)	Strata/Incredible Technologies 
stratgys	스트레이티지 엑스 (스턴)	스트레이티지 엑스 (스턴)	[Konami] (Stern 라이센스) 
stratgyx	스트레이티지 엑스	스트레이티지 엑스	Konami 
stratof	라이가 - 스트라토 파이터 (미국판)	라이가 - 스트라토 파이터 (미국판)	Tecmo 
stratvox	스트라토 복스	스트라토 복스	[Sun Electronics] (Taito 라이센스) 
streakng	스트리킹	스트리킹	Shoei 
streets1	스트리트 스마트 (미국판 1)	스트리트 스마트 (미국판 1)	SNK 
streetsj	스트리트 스마트 (일본판 버전 1)	스트리트 스마트 (일본판 버전 1)	SNK 
streetsm	스트리트 스마트 (미국판 2)	스트리트 스마트 (미국판 2)	SNK 
streetsw	스트리트 스마트 (해외판, 1)	스트리트 스마트 (해외판, 1)	SNK 
strhoop	스트리트 후프 / 스트리트 슬램 / 덩크 드림	스트리트 후프 / 스트리트 슬램 / 덩크 드림	Data East Corporation 
strider	스트라이더 비룡 (미국판 세트 1)	스트라이더 비룡 (미국판 세트 1)	Capcom 
stridrua	스트라이더 비룡 (미국판 세트 2)	스트라이더 비룡 (미국판 세트 2)	Capcom
striderj	스트라이더 비룡 (일본판, 세트 1)	스트라이더 비룡 (일본판, 세트 1)	Capcom 
stridrja	스트라이더 비룡 (일본판, 세트 2)	스트라이더 비룡 (일본판, 세트 2)	Capcom 
strkforc	스트라이크 포스 (Rev. 1 02/25/91)	스트라이크 포스 (Rev. 1 02/25/91)	Midway 
strkzone	스트라이크 존	스트라이크 존	Leland Corp. 
strnskil	스트렝스 & 스킬 / 더 기네스	스트렝스 & 스킬 / 더 기네스	Sun Electronics 
stunrnp	스턴 런너 (시험판)	스턴 런너 (시험판)	Atari Games 
stunrun	스턴 런너	스턴 런너	Atari Games 
subroc3d	서브락 3D	서브락 3D	Sega 
subs	서브	서브	Atari 
sucasino	수퍼 카지노	수퍼 카지노	Data Amusement 
sundance	썬 댄스	썬 댄스	Cinematronics 
supbtime	수퍼 버거 타임 (해외판)	수퍼 버거 타임 (해외판)	Data East Corporation 
supbtimj	수퍼 버거 타임 (일본판)	수퍼 버거 타임 (일본판)	Data East Corporation 
superbik	수퍼 바이크	수퍼 바이크	Century Electronics 
superbon	수퍼 본드	수퍼 본드	해적판 
superbug	수퍼 버그	수퍼 버그	Atari 
superchs	수퍼 체이스 - 크리미널 터미네이션 (미국판)	수퍼 체이스 - 크리미널 터미네이션 (미국판)	Taito America Corporation 
superg	수퍼 갤럭시안	수퍼 갤럭시안	해킹 
superinv	수퍼 인베이더스	수퍼 인베이더스	해적판 
superman	수퍼맨	수퍼맨	Taito Corporation 
superpac	수퍼 팩맨	수퍼 팩맨	Namco 
superpcm	수퍼 팩맨 (Midway)	수퍼 팩맨 (Midway)	[Namco] (Bally Midway 라이센스) 
superqix	수퍼 퀵스	수퍼 퀵스	Taito 
superspy	더 수퍼 스파이	더 수퍼 스파이	SNK 
supertr2	수퍼 트라이브 2	수퍼 트라이브 2	Status Games 
suprglob	수퍼 글로브	수퍼 글로브	Epos Corporation 
suprloco	수퍼 로코모티브(기관차)	수퍼 로코모티브(기관차)	Sega 
suprmatk	수퍼 미사일 어택	수퍼 미사일 어택	Atari + Gencomp 
suprmous	수퍼 마우스	수퍼 마우스	Taito 
suprmrio	Vs. 수퍼 마리오 브라더스	Vs. 수퍼 마리오 브라더스	Nintendo 
suprslam	수퍼 슬램	수퍼 슬램	Banpresto/Toei Animation 
surpratk	서프라이즈 어택 (일본판)	서프라이즈 어택 (일본판)	Konami 
survarts	서바이벌 아츠 (미국판)	서바이벌 아츠 (미국판)	Sammy (American) 
sutapper	태퍼 (Suntory)	태퍼 (Suntory)	Bally Midway 
suzume	나는 스즈메쨩 (일본판)	나는 스즈메쨩 (일본판)	Dyna Electronics 
svf	수퍼 비주얼 풋볼	수퍼 비주얼 풋볼	Sega 
svolley	수퍼 발리볼 (일본판)	수퍼 발리볼 (일본판)	V-System Co. 
svolleyk	수퍼 발리볼 (한국판)	수퍼 발리볼 (한국판)	V-System Co. 
svolleyu	수퍼 발리볼 (미국판)	수퍼 발리볼 (미국판)	V-System Co. 
svolly91	수퍼 발리 '91 (일본판)	수퍼 발리 '91 (일본판)	Video System Co. 
svs	수퍼 비주얼 사커 (미국판?)	수퍼 비주얼 사커 (미국판?)	Sega 
swarm	스웜	스웜	해킹 
swat	스와트	스와트	Coreland/Sega 
swcourt	수퍼 월드 코트 (일본판)	수퍼 월드 코트 (일본판)	Namco 
swimmer	스위머 (세트 1)	스위머 (세트 1)	Tehkan 
swimmera	스위머 (세트 2)	스위머 (세트 2)	Tehkan 
